% Model:              NoGradingFinal.mph
% Version:            COMSOL 4.3.2.164
% Date:               Mar 12 2014, 15:18
% Dimension:          2
% Nodes:              1634
% Expressions:        1
% Description:        Electric field norm
% Length unit:        mm
% r                       z                        es.normE (V/m)
60.324973536822995        3879.62                  4108354.8468909287
60.20532007071539         3879.62                  4119590.6553651476
60.18268107396721         3879.62                  4121704.2336852653
56.556749249496576        3879.62                  4194451.880523714
56.55691718124779         3879.62                  4194169.3937949603
56.55744694260817         3879.62                  4194771.737204654
56.66723097345085         3879.62                  4206675.260091934
62.77931986927815         3879.62                  4010404.568342494
62.86641295462776         3879.62                  4007585.900870012
62.90046878796489         3879.62                  4006471.2276810845
62.99619703107202         3879.62                  4002883.687401634
63.01647210381324         3879.62                  4002200.766172294
63.68497091657102         3879.62                  3971906.7555301744
63.52802792248653         3879.62                  3979593.1188465096
63.385482521289404        3879.62                  3986252.3641271135
63.38112379627776         3879.62                  3986477.866915003
63.37651023505551         3879.62                  3986648.30203433
63.24033423750507         3879.62                  3992895.291706254
51.96848439217045         3879.62                  3481967.120581397
51.97955079731323         3879.62                  3498190.5872748373
52.04568720276857         3879.62                  3577455.091740063
109.00139786209664        3879.62                  2983588.811181015
109.00969698892209        3879.62                  2983866.619969277
104.44480998360964        3879.62                  2972664.315331418
104.46685453781109        3879.62                  2970760.6047142623
108.73899328006578        3879.62                  2967056.2197629157
108.66580789212092        3879.62                  2959629.608908352
103.45977828583595        3879.62                  2921398.9246255467
103.45922562050679        3879.62                  2921337.525760252
99.90154665872379         3879.62                  2947033.9270258336
99.96955612638645         3879.62                  2932713.064009071
100.00090489306078        3879.62                  2925011.55628851
97.96511298925623         3879.62                  2879390.282207416
98.11295335824414         3879.62                  2895950.496555157
95.80052098250142         3879.62                  2827827.398719846
95.9033598577227          3879.62                  2809964.2417781404
96.08341390305256         3879.62                  2786182.052189811
96.19895642555218         3879.62                  2774880.05626102
90.96036116269362         3879.62                  2911869.442105512
91.0740994771224          3879.62                  2893414.022563421
92.43405599096253         3879.62                  2888707.416068952
92.36898375622265         3879.62                  2884513.965590162
90.95823439650322         3879.62                  2911672.409608589
92.27895511634074         3879.62                  2877497.9799038908
92.12970009113981         3879.62                  2867298.9573474005
91.08416486404927         3879.62                  2892196.072860452
91.11772322240594         3879.62                  2887802.9412360718
91.17590399498359         3879.62                  2879939.2846704028
55.62261432564138         3879.62                  4194530.924160514
55.49883168152981         3879.62                  4203099.090923659
52.103205420183365        3879.62                  3647590.8565624277
52.12999193504461         3879.62                  3676024.4838139787
56.713919685666454        3879.62                  4212496.230577516
56.75748038943071         3879.62                  4218223.0580331795
60.01001367796047         3879.62                  4138544.6724453806
60.119186287796786        3879.62                  4127906.9424768803
51.96325813766215         3879.62                  3476656.986159638
51.90494889823283         3879.62                  3403619.095005601
109.01687784230337        3879.62                  2983957.4001204064
109.10571647170762        3879.62                  2984570.111539449
104.47406033056131        3879.62                  2968924.480382771
104.557625798966          3879.62                  2959568.942165553
104.63517608315932        3879.62                  2946478.01673941
104.63809855878186        3879.62                  2945726.600652819
108.61327800637203        3879.62                  2952477.411673379
108.52180294890883        3879.62                  2941058.332606108
103.32331467039351        3879.62                  2902903.540262279
103.42853903878358        3879.62                  2917483.535468952
100.05818048386351        3879.62                  2911878.3261802495
100.10030770125428        3879.62                  2900087.5772794993
96.24768034281502         3879.62                  2772175.718470778
96.32159188135552         3879.62                  2767782.122348642
96.73608088167602         3879.62                  2766799.902297918
96.74690344870379         3879.62                  2768551.7804523306
96.72089248094629         3879.62                  2766545.4674188145
96.56246589357877         3879.62                  2764137.4034059253
96.90814713117183         3879.62                  2774994.0398613894
97.69024313509587         3879.62                  2847492.280223244
97.7071350109582          3879.62                  2849209.793936334
97.67265352027732         3879.62                  2844333.8050666368
97.87337225565423         3879.62                  2866958.0633304175
95.91190850861848         3879.62                  2808536.0764876506
96.05980256375166         3879.62                  2787947.8898828058
96.07096175510456         3879.62                  2787467.8494985504
96.98922460926653         3879.62                  2780927.5299068964
97.10676580630594         3879.62                  2788556.0418743137
91.31074864706994         3879.62                  2867033.111968592
91.31219284524201         3879.62                  2866949.3072994254
91.30965048732861         3879.62                  2867322.315724592
91.61630912229037         3879.62                  2853307.8700542734
91.6241408171793          3879.62                  2853302.924950659
91.60991955234994         3879.62                  2852969.8000371903
91.84695584914122         3879.62                  2855117.007406164
91.91123721103307         3879.62                  2857998.9424581416
91.98512347361677         3879.62                  2860597.8297919165
91.75130542772197         3879.62                  2852749.218188189
55.41121124645616         3879.62                  4210646.82993944
55.35085143840742         3879.62                  4214830.034396348
52.20042572409819         3879.62                  3757941.9635868347
52.26239030520138         3879.62                  3819107.522366412
56.82325714574446         3879.62                  4226931.581299073
56.84958679178361         3879.62                  4231218.697700142
59.95533968006093         3879.62                  4143439.912827694
59.787987765797475        3879.62                  4159690.7049852675
51.870276304440424        3879.62                  3358982.2448785496
51.83040355786618         3879.62                  3309276.6883828375
109.17558709682805        3879.62                  2981356.1456436766
109.2109492528142         3879.62                  2979971.1446072613
109.24943362580399        3879.62                  2975782.1362052173
104.63944087380675        3879.62                  2945704.399764644
104.71631926495532        3879.62                  2930976.5121540697
108.40840243203216        3879.62                  2924614.3268532427
108.44730573093128        3879.62                  2929771.378407788
103.17505723903103        3879.62                  2881890.374198027
103.27828911012905        3879.62                  2896551.0324093685
103.17169630394811        3879.62                  2881477.2017866373
103.3216889571044         3879.62                  2902965.6661916445
100.183464679484          3879.62                  2879258.6789632766
100.20919316647998        3879.62                  2871722.38776561
100.2310119565008         3879.62                  2865014.6003607055
96.3912650970674          3879.62                  2765402.21356418
96.5093041874206          3879.62                  2762924.3830043254
97.21532119063767         3879.62                  2798436.476193679
97.28988934646077         3879.62                  2804481.2352663036
97.37067481330058         3879.62                  2812602.5169784217
97.499925723535           3879.62                  2826168.238013341
91.4742700491635          3879.62                  2856254.021865606
55.221468692037135        3879.62                  4226675.477916657
55.177871657504156        3879.62                  4229755.204965018
52.34106521879285         3879.62                  3898327.2386299437
52.40374303480253         3879.62                  3952389.4454822633
52.307374778855625        3879.62                  3864531.648971015
56.883032499338626        3879.62                  4235886.438670138
56.9402752081725          3879.62                  4243986.837577801
56.99959025661261         3879.62                  4252487.728306083
59.735178273667           3879.62                  4164506.083916925
59.63548232288311         3879.62                  4174191.35276155
57.11271973472404         3879.62                  4268663.897556445
57.14383393620199         3879.62                  4272425.9872278
57.037312344571944        3879.62                  4257956.730829722
57.20494923383072         3879.62                  4280923.863045002
57.20623273054148         3879.62                  4281065.624327527
51.731629441905554        3879.62                  3179669.7317497097
51.73770466789679         3879.62                  3192093.053257445
51.72921296079375         3879.62                  3180321.1354022897
51.700570778324575        3879.62                  3143113.266587108
113.58554207630246        3879.62                  2992270.863448538
113.64367177826806        3879.62                  2998539.6487519643
113.53252103578052        3879.62                  2985541.38326958
109.30783921878852        3879.62                  2971175.041956158
109.37596838356856        3879.62                  2962111.93163896
109.39472437614317        3879.62                  2959087.1869536103
104.74283734459348        3879.62                  2924830.3864057995
104.78927936522032        3879.62                  2914680.439239734
108.30827206217785        3879.62                  2908437.8279768066
108.29287718998236        3879.62                  2906522.3681633165
108.21993548443797        3879.62                  2894755.0005729296
103.15483910289701        3879.62                  2879007.5793852136
103.00067059838631        3879.62                  2856971.367005376
100.29749104179268        3879.62                  2847801.4824253866
100.33555061990907        3879.62                  2836269.171373483
55.03566336702702         3879.62                  4242450.640771164
55.0367853724076          3879.62                  4243034.182367833
55.0333460780434          3879.62                  4243663.075392054
52.51529842169709         3879.62                  4043185.308311089
52.54484547705201         3879.62                  4062300.8410626114
52.47998518667871         3879.62                  4013498.0497122994
52.42880557852233         3879.62                  3975170.0847359714
57.01590116393833         3879.62                  4255238.616660597
59.470025162921715        3879.62                  4189673.8121348005
59.52095710385188         3879.62                  4184974.8678247053
59.42669195579947         3879.62                  4194049.676435666
57.26653341220136         3879.62                  4288319.759814068
57.311039702129534        3879.62                  4293795.233446509
57.372628454714764        3879.62                  4300145.059827631
57.4614730955673          3879.62                  4307058.515445508
57.77781902357166         3879.62                  4311127.660645912
57.82464282770347         3879.62                  4310057.158140585
51.62309420287226         3879.62                  3046722.1921407194
51.615385952655956        3879.62                  3039010.3375140256
51.53075947217344         3879.62                  2935510.247972723
113.69443824312124        3879.62                  3004168.0633675246
113.78682946596307        3879.62                  3009764.7867835816
113.39859901281598        3879.62                  2966374.3757403432
113.4277087012702         3879.62                  2969942.760988756
109.41817754502347        3879.62                  2955059.2541308748
109.48574653764916        3879.62                  2944213.26501733
104.83462053832551        3879.62                  2903449.7452599374
104.87287765965412        3879.62                  2892945.5611660243
108.16296154949043        3879.62                  2885377.8854602496
108.1535524720712         3879.62                  2883765.244205986
108.02945319306156        3879.62                  2863070.300526099
102.79631042509595        3879.62                  2828078.869045434
102.96614073825118        3879.62                  2851580.3966207644
102.77610613309048        3879.62                  2824601.7689059656
102.65698613762           3879.62                  2808664.664331363
100.54652720005451        3879.62                  2782414.867718446
100.55692755107401        3879.62                  2781063.4795439853
100.52608580851063        3879.62                  2787367.191434149
100.38414544922823        3879.62                  2823282.190665033
100.4409612960386         3879.62                  2808815.1792893996
100.58048311153676        3879.62                  2774289.9157336173
100.68654811049859        3879.62                  2751614.370902721
54.77783763348221         3879.62                  4265635.651368509
54.78062383084828         3879.62                  4265401.835909798
54.90049335402775         3879.62                  4255272.138809418
54.776497533690666        3879.62                  4266083.668615357
54.64763467490459         3879.62                  4277151.236282569
52.937801005140344        3879.62                  4260706.564640285
52.98031034189295         3879.62                  4270879.304492948
52.83878132431548         3879.62                  4222175.778313115
52.8017457514123          3879.62                  4205907.769936612
52.72493403378134         3879.62                  4172151.7265800238
52.66657920011304         3879.62                  4139303.1241585575
52.61132738211769         3879.62                  4108661.8497416573
53.23565563389187         3879.62                  4320792.607166194
53.316260459446376        3879.62                  4328136.469849946
53.51339082696432         3879.62                  4337578.334999929
53.56950360076148         3879.62                  4335369.954946796
53.43879001047675         3879.62                  4332667.967462598
53.66097198933881         3879.62                  4334174.004265638
53.736611924044           3879.62                  4333224.072034661
59.26993134851836         3879.62                  4208853.625356394
59.01897404904889         3879.62                  4231830.824971389
59.04863750426458         3879.62                  4228722.1599593535
59.091175636344786        3879.62                  4225041.394153985
58.79351760289183         3879.62                  4251429.74503494
58.82515957610564         3879.62                  4248910.51140771
58.731179209212065        3879.62                  4257217.215086493
57.71564693219719         3879.62                  4313289.404196193
57.663343780690894        3879.62                  4313708.87200683
57.48508102774379         3879.62                  4308439.25969766
57.5796417569359          3879.62                  4313412.923932992
57.47410538726083         3879.62                  4308609.873179068
57.90557956686151         3879.62                  4305400.76720966
57.95605601945118         3879.62                  4303292.197900426
58.03002027830374         3879.62                  4298950.020260099
58.07624930191357         3879.62                  4297184.150113545
58.15012868926399         3879.62                  4293997.809808942
58.62050580079497         3879.62                  4266919.282789027
58.466145269876115        3879.62                  4278574.547846207
58.55341789909492         3879.62                  4271943.537159098
58.32904067987539         3879.62                  4286114.328932354
58.3077154161104          3879.62                  4287509.194657069
58.24269556891052         3879.62                  4290172.411879114
51.426615402709785        3879.62                  2816863.6745441044
51.51756989967378         3879.62                  2921530.461346325
51.40371671113323         3879.62                  2792741.3020797796
118.52354496982865        3879.62                  3056267.88150826
118.54631079245917        3879.62                  3057820.55023282
118.64492526318175        3879.62                  3066513.145821421
113.78770577748278        3879.62                  3010346.8664789516
118.51049526374256        3879.62                  3054004.816107977
118.42789972219344        3879.62                  3043721.9211863857
113.89797531834952        3879.62                  3015089.22530271
113.37935278798079        3879.62                  2962227.744677748
113.28599122758794        3879.62                  2947037.3723767027
109.52443786906414        3879.62                  2935280.3276922125
109.58400961341485        3879.62                  2922527.2822307684
109.68136792393186        3879.62                  2897669.3523277496
109.68868495493626        3879.62                  2894527.4349499587
109.6961536217814         3879.62                  2892589.613933515
104.92246283637174        3879.62                  2879764.519457229
104.95953551526488        3879.62                  2870198.398157544
105.0049612928948         3879.62                  2856524.5141454316
105.10905619790249        3879.62                  2825964.988260966
105.15146847534348        3879.62                  2813818.731090475
108.02122756803264        3879.62                  2861791.851599487
107.88146845050743        3879.62                  2837879.7674832903
105.22463824244542        3879.62                  2792751.7712788256
102.50084364508021        3879.62                  2788233.499674372
102.44780324198915        3879.62                  2780911.752151962
100.75500201789778        3879.62                  2740001.8351671137
100.8081140258544         3879.62                  2730983.3041187935
100.85929011919426        3879.62                  2724693.706005066
100.92502753371554        3879.62                  2715750.1162553234
101.00794172851032        3879.62                  2707363.888860114
53.072774217881296        3879.62                  4296054.455026958
53.151052106884734        3879.62                  4310408.795865419
54.4433169960065          3879.62                  4293523.858570304
54.4768652109604          3879.62                  4291888.365765779
54.49809880931232         3879.62                  4288030.308439661
54.18305801014744         3879.62                  4310609.7507469095
54.286031413745484        3879.62                  4305429.250545248
53.36469969795769         3879.62                  4331222.246849306
54.11935317313167         3879.62                  4316025.604040036
53.989588324941785        3879.62                  4321088.448173711
53.89544289187483         3879.62                  4327754.4209931195
53.79779021137428         3879.62                  4329824.641372335
58.17386842819492         3879.62                  4293060.406574407
51.35371857552456         3879.62                  2738872.218133918
51.30354822223939         3879.62                  2684699.8752394784
51.27702164343183         3879.62                  2659424.400414558
51.19171590306101         3879.62                  2577661.2117385557
118.68796773222059        3879.62                  3069323.95372948
118.77232048489746        3879.62                  3071985.6120102806
113.91126667768584        3879.62                  3014274.9901856636
118.3345396630373         3879.62                  3028333.761978351
118.34326245660095        3879.62                  3029471.59952733
114.04033953857618        3879.62                  3009537.6698200563
113.21033684587681        3879.62                  2932057.2500789114
113.15397110887275        3879.62                  2923256.3599257832
113.0604944989508         3879.62                  2905232.8329205127
109.77126661022291        3879.62                  2871575.118163835
109.79029502167941        3879.62                  2866659.405013939
105.0683285082027         3879.62                  2837647.335894719
105.24510278387606        3879.62                  2785330.41945463
105.25195196734921        3879.62                  2784980.759200002
107.87636682239973        3879.62                  2837589.4052493707
107.68071747203146        3879.62                  2804883.22335675
105.29655199176078        3879.62                  2771568.635043603
105.370334265492          3879.62                  2751634.7390165166
105.38330541027001        3879.62                  2749432.2287295978
101.39624101055028        3879.62                  2695065.5019169906
101.48253167443742        3879.62                  2696316.2142474013
101.51684973416792        3879.62                  2697894.5391925527
101.6592271149303         3879.62                  2705291.379833383
101.70263861110037        3879.62                  2707484.7579396064
101.92700010242545        3879.62                  2724782.9423391023
101.96646572257337        3879.62                  2728266.879261292
102.11031686362003        3879.62                  2742412.8059340306
102.16108965240146        3879.62                  2747803.437479106
102.41436349505288        3879.62                  2776862.2848797087
101.13703549765798        3879.62                  2698085.9199957275
101.26078485406883        3879.62                  2694723.617365019
101.04764675705243        3879.62                  2704635.769176226
101.31124480342274        3879.62                  2694616.9186399006
51.087372833909185        3879.62                  2487783.857993872
51.14415860603811         3879.62                  2536271.7791921627
118.8339542469529         3879.62                  3070271.1615357394
118.89382637612214        3879.62                  3068603.236183321
118.97911408938306        3879.62                  3059705.63428603
114.0449859472221         3879.62                  3010540.6383087705
114.05003232303174        3879.62                  3010067.413549381
114.14364634061434        3879.62                  3001572.658680881
118.21220977126916        3879.62                  3005975.4100053534
118.22006490557166        3879.62                  3007223.0650667762
118.19390463687293        3879.62                  3003122.604131425
113.02254426465304        3879.62                  2898144.0263023013
112.96772569939391        3879.62                  2887060.7323651165
112.92000898861053        3879.62                  2877920.605384864
112.87506001188095        3879.62                  2869268.279874955
109.83753592925018        3879.62                  2851429.7354599116
109.90850499148522        3879.62                  2830245.143823555
105.44521472315277        3879.62                  2733415.193992376
107.67808348426306        3879.62                  2803817.322009829
107.673832384878          3879.62                  2803325.530368227
107.48414658222546        3879.62                  2773707.931153639
107.35929659477141        3879.62                  2754844.4059088374
105.48234390949348        3879.62                  2724210.6417420125
105.9071827004806         3879.62                  2659105.4448798136
105.92637546371405        3879.62                  2656769.9562149253
101.81071028540833        3879.62                  2714842.453348968
102.15134965550743        3879.62                  2746928.9361035577
51.04173344336516         3879.62                  2453398.6731241173
50.950199381877304        3879.62                  2383616.6750596887
123.06130957054333        3879.62                  3091549.9249721826
123.13572832402626        3879.62                  3106782.016292116
123.16875147808184        3879.62                  3114340.9509499664
119.05170569438921        3879.62                  3049785.8781621773
119.09677695762558        3879.62                  3041581.2052663425
119.00173684330048        3879.62                  3057444.162048518
123.00007939813565        3879.62                  3076859.4308844847
122.91192925192772        3879.62                  3055759.9813905326
114.16298245984291        3879.62                  2999356.1993002533
114.2308455540738         3879.62                  2990272.6365129747
118.09920182781778        3879.62                  2984372.2625011527
118.04656546081307        3879.62                  2972750.5110441307
118.01541257799221        3879.62                  2966725.0558422785
112.80870277131667        3879.62                  2856508.4290001
112.67851491082622        3879.62                  2831262.877916267
112.77540650807254        3879.62                  2849204.839878179
112.61233911530358        3879.62                  2817401.9484493216
112.5112545316062         3879.62                  2799585.8840740183
109.93340908757617        3879.62                  2822432.204016731
109.95715825224976        3879.62                  2814618.9829453737
110.02969211843121        3879.62                  2792740.2881364455
105.5053135288853         3879.62                  2719281.165057186
105.58479992747137        3879.62                  2703144.225335932
105.61521367407916        3879.62                  2696117.181473864
105.73502993637962        3879.62                  2678471.8310751193
105.81011316982197        3879.62                  2668238.322110717
107.16002656453125        3879.62                  2726859.272417354
107.3389757224763         3879.62                  2751493.7749464335
106.90499205499698        3879.62                  2694635.03922329
107.1122691073177         3879.62                  2719423.6484473096
106.03232524002944        3879.62                  2650684.61570526
106.10041250076713        3879.62                  2648067.9819981
105.7697923284134         3879.62                  2673050.8121739663
50.821798905881536        3879.62                  2301576.6476186346
50.89705540139932         3879.62                  2349867.1724109305
123.24936457288835        3879.62                  3129736.9084028355
123.29246097172866        3879.62                  3137795.5720487763
119.10950330920295        3879.62                  3039301.190926243
119.19225608631915        3879.62                  3022062.6020016004
119.22031548058435        3879.62                  3015667.607081515
122.88302813110047        3879.62                  3048012.9986029863
122.82340315514975        3879.62                  3032953.0808373718
122.77500881638764        3879.62                  3021593.604515082
114.24905404235074        3879.62                  2986571.448304844
114.32495869190114        3879.62                  2971402.961247373
117.92374956199939        3879.62                  2946549.2725393167
117.90363683988726        3879.62                  2941997.4329711418
114.35109800151012        3879.62                  2966420.31131014
114.40380743339693        3879.62                  2954260.794383233
112.42786896653004        3879.62                  2783574.6875226446
110.13577921674182        3879.62                  2760378.1261562454
110.19885709309648        3879.62                  2742673.304266843
110.08256079795497        3879.62                  2776001.5208892296
110.22356394895759        3879.62                  2736570.3469149554
110.2777198276459         3879.62                  2722696.5583402687
112.23149678981436        3879.62                  2750621.063383732
112.22282285070825        3879.62                  2746651.1047729165
112.21694735218288        3879.62                  2745798.0491744587
105.76240059780535        3879.62                  2674810.951016941
106.65243371017011        3879.62                  2668447.6793350256
106.83348422050527        3879.62                  2685430.672931105
106.41103690800277        3879.62                  2652047.9901892506
106.44187182326951        3879.62                  2654287.3846888808
106.48311760766272        3879.62                  2656735.5487402817
106.26780255917221        3879.62                  2646939.157749766
106.21193170735285        3879.62                  2647060.1334937764
106.87530055942158        3879.62                  2692080.2944846787
50.747545920539615        3879.62                  2261992.573786333
50.704552497489146        3879.62                  2239657.044152658
123.41948448728316        3879.62                  3155205.0235546995
123.42178284938242        3879.62                  3155515.750604989
123.42251003159835        3879.62                  3154521.672002129
123.42538330122554        3879.62                  3156919.7324464554
119.28003965730096        3879.62                  2999508.4565193136
119.31363132576072        3879.62                  2990624.6637080754
122.74364394991461        3879.62                  3013161.619242877
122.67142707571267        3879.62                  2994382.3416401553
114.33517892408861        3879.62                  2970140.550902616
117.89891414388674        3879.62                  2941050.4383840207
117.77381426585416        3879.62                  2913439.8720890325
117.64205233645323        3879.62                  2884022.573291011
117.73789306288494        3879.62                  2904671.981909284
117.60258504542892        3879.62                  2874898.832578784
117.48500860033735        3879.62                  2849163.2170337564
114.46613983901362        3879.62                  2937528.378113132
114.48227920091418        3879.62                  2932155.5319393896
110.33094043435182        3879.62                  2708689.624117725
110.39885659975053        3879.62                  2692978.194601184
110.29505042120414        3879.62                  2717176.201294724
112.01886686546626        3879.62                  2714500.1430692174
111.83449825135462        3879.62                  2688149.8606219823
111.87455649666285        3879.62                  2692845.2287046174
50.570914802184674        3879.62                  2182758.31659931
50.56502682938895         3879.62                  2179305.5156292156
50.56377459908305         3879.62                  2178825.163921409
123.54334239138555        3879.62                  3166670.753178241
123.58410081480896        3879.62                  3167468.4756650804
123.63191244200083        3879.62                  3168747.2856973275
119.40452296276777        3879.62                  2962423.2526290617
119.40934952405722        3879.62                  2958763.889358668
122.56200291614644        3879.62                  2966311.497871077
122.59919558332301        3879.62                  2975267.6565262224
122.52714106652361        3879.62                  2957028.5488097225
117.4835165675128         3879.62                  2848727.9940985506
117.35520369031494        3879.62                  2821602.874499062
114.50151635740015        3879.62                  2927232.4723076057
114.5840272189111         3879.62                  2903510.4287496014
110.48357350657011        3879.62                  2676762.5973445973
110.51220360338776        3879.62                  2670895.677883181
110.57699872376509        3879.62                  2661543.335975208
110.61789452898007        3879.62                  2654465.455650497
111.5636960767228         3879.62                  2655766.396904388
111.66808794876053        3879.62                  2665376.757201348
110.99649767186618        3879.62                  2627151.9881439568
111.10021269664722        3879.62                  2626688.128130345
111.2036455797762         3879.62                  2629811.5757358987
111.22265598306268        3879.62                  2630267.6477952907
50.55861442343142         3879.62                  2177101.504934114
50.370366187156044        3879.62                  2122106.377070603
50.40051551746311         3879.62                  2130436.255918198
128.01339301468795        3879.62                  3245405.992715189
128.10958541180318        3879.62                  3268396.040157765
123.70933514107543        3879.62                  3166376.713971414
123.71980820471929        3879.62                  3166001.9365157154
119.41134242488836        3879.62                  2959788.2937701293
119.51585164272794        3879.62                  2922923.580224165
122.44196739547331        3879.62                  2935245.0808495604
122.3111781414673         3879.62                  2901730.0658275275
122.32003955669717        3879.62                  2904863.2728942176
117.0325343621713         3879.62                  2757132.353605922
117.05731933691187        3879.62                  2761426.9208075264
117.08784389769824        3879.62                  2768231.662216556
117.20288838182412        3879.62                  2790248.378827699
117.32420562854162        3879.62                  2814446.9505200204
114.65126279603521        3879.62                  2880834.2062337305
114.69770065742816        3879.62                  2865480.3110548104
114.73729261198268        3879.62                  2852980.145611375
110.70915532867426        3879.62                  2644418.2367880447
110.7681494969288         3879.62                  2639028.45402399
110.7815511171131         3879.62                  2637883.3011031253
110.85460034516449        3879.62                  2632897.267335368
110.96181096073839        3879.62                  2627655.617194456
110.94607181767664        3879.62                  2628807.3908563126
110.63068380400497        3879.62                  2652953.759953663
111.44998935426696        3879.62                  2644159.5230251863
111.35319457630716        3879.62                  2637651.3357358216
50.32634875345927         3879.62                  2113670.817373842
50.21911016446239         3879.62                  2095813.9611734
128.1381427838004         3879.62                  3273606.40678637
128.21829203505328        3879.62                  3289245.642490904
127.97841169735378        3879.62                  3236892.693108955
127.8879492381242         3879.62                  3213155.053793873
127.83327712928202        3879.62                  3197130.3511501225
123.72402201496969        3879.62                  3165095.216098812
123.7368073025848         3879.62                  3165460.12005651
123.81884055199139        3879.62                  3157783.4749360313
119.56653918286685        3879.62                  2904954.248671513
119.64105192633389        3879.62                  2879753.7996065854
119.64669074424262        3879.62                  2878027.8078468093
119.6541574176451         3879.62                  2873070.626636107
119.51989169029697        3879.62                  2922190.5519093703
119.76646588615033        3879.62                  2833196.6405073307
119.81611093102126        3879.62                  2817345.781743265
119.89962539122102        3879.62                  2788549.6176779284
119.94960046081428        3879.62                  2772934.6781171
119.85900967837797        3879.62                  2801451.6462773806
122.30431331448384        3879.62                  2900129.2333536088
122.18291529768823        3879.62                  2870494.0692996727
120.02566412794799        3879.62                  2752095.2478840984
116.90440939454           3879.62                  2733571.297378721
116.79739302994741        3879.62                  2716042.4440572187
116.05241524699984        3879.62                  2632106.520673107
116.05388006953643        3879.62                  2632144.1550324787
114.79030408558383        3879.62                  2834339.966303405
114.82482243354485        3879.62                  2822144.7045464832
114.87500032703429        3879.62                  2806686.5723663084
128.28979741609854        3879.62                  3299400.8083654405
128.3110815301549         3879.62                  3301699.7550802752
127.79031865705775        3879.62                  3185423.344982374
127.73941178532137        3879.62                  3169414.4141775584
123.87601267613962        3879.62                  3148950.2896360164
123.9024603640805         3879.62                  3144504.585953339
120.06332903529628        3879.62                  2739820.48790908
122.09712710951213        3879.62                  2850462.4605283183
122.03918580107465        3879.62                  2836428.7037998177
120.08113021707827        3879.62                  2736340.2785587967
120.19112646825423        3879.62                  2709797.7097236686
120.19222103193762        3879.62                  2710811.1759530446
120.29105023392256        3879.62                  2691257.141108281
115.02378261922242        3879.62                  2757634.5484396457
115.02518137504624        3879.62                  2757261.9214307955
115.02160447409166        3879.62                  2758330.0908292197
115.45680597345566        3879.62                  2657960.5110664675
115.47058475195638        3879.62                  2656019.9558328995
115.42545712357528        3879.62                  2662154.081851536
116.60549432874254        3879.62                  2687162.381692691
116.75229612969385        3879.62                  2707616.4127479475
115.64898095508121        3879.62                  2636656.2418111195
115.66816864840268        3879.62                  2635104.3858856326
115.75167463750468        3879.62                  2631160.16315197
116.19811529740093        3879.62                  2641859.0321895313
116.24744370140796        3879.62                  2644952.412660323
116.39286694408536        3879.62                  2659916.2433665083
116.49728395554844        3879.62                  2671120.338789417
115.83522753996097        3879.62                  2628056.5271194223
115.93626165708349        3879.62                  2628145.9280091706
114.92938674633356        3879.62                  2787388.9911225648
128.41342575515304        3879.62                  3312508.5172287244
128.42147517525504        3879.62                  3310679.811807392
132.81292073451013        3879.62                  3422494.430544536
132.8430724642367         3879.62                  3432575.068301682
132.71854918481512        3879.62                  3393218.000071875
127.69319208790988        3879.62                  3156740.1335520823
127.6229705171509         3879.62                  3135606.3726357264
127.52088180838756        3879.62                  3103823.9869052023
123.9235187919546         3879.62                  3140933.0303175803
123.98569842630388        3879.62                  3128145.2712289295
121.85704379484648        3879.62                  2797321.9289661357
121.9887080522308         3879.62                  2824927.470190132
121.70619724922636        3879.62                  2764903.4769547503
121.64359163624667        3879.62                  2754705.8897090424
121.4994084758398         3879.62                  2728502.200474784
121.39978944061832        3879.62                  2713267.8149113674
120.33857430960296        3879.62                  2684156.898446685
120.43460523882342        3879.62                  2671400.259374702
120.99135262120443        3879.62                  2666457.0451430185
121.04381347310512        3879.62                  2670297.4166946397
120.87203784099505        3879.62                  2659256.647489845
120.83769230204875        3879.62                  2658352.5375968795
120.66266927779058        3879.62                  2657662.4324193527
120.69143891850844        3879.62                  2656734.6510416777
120.7081222521827         3879.62                  2657279.525541187
120.47698688231486        3879.62                  2667948.566725027
120.56735590249538        3879.62                  2660584.494590758
115.12008979937018        3879.62                  2728830.0502638663
115.18833484240344        3879.62                  2711535.5074535315
115.27339186625096        3879.62                  2690079.472295992
115.33898115844273        3879.62                  2677098.5243427046
115.19190786264618        3879.62                  2710758.122007008
115.81679063931293        3879.62                  2627976.7950234893
132.92559957516062        3879.62                  3455732.4661722565
132.95570230455309        3879.62                  3463589.714708658
132.9628359628603         3879.62                  3465338.846408961
128.43642895568303        3879.62                  3312344.481970589
128.52356201965358        3879.62                  3314251.4260188406
128.5615117574804         3879.62                  3311850.8095948654
132.62859638990184        3879.62                  3360794.5523718204
132.57842813545028        3879.62                  3343679.416717409
132.53910097561928        3879.62                  3330475.89700982
127.51263889492908        3879.62                  3101578.8429983854
127.39950228340727        3879.62                  3066530.9205495473
124.04455799542549        3879.62                  3113564.3366827266
124.07843574253386        3879.62                  3103541.071459087
121.16454807248826        3879.62                  2682188.966958636
121.3005748446362         3879.62                  2698020.108193153
121.34124102616565        3879.62                  2704430.5246036374
132.99951630524416        3879.62                  3474335.188000311
133.07956509472862        3879.62                  3492638.877968344
133.095680076469          3879.62                  3495870.559132699
137.48061342343922        3879.62                  3644598.2521362165
137.48530100153545        3879.62                  3648005.9958320023
